detail_id,order_id,product_id,quantity,discount,sales_amount
878,4432,299,5,11,110858.4
879,3915,618,4,23,91460.6
880,9418,144,2,17,6593.52
881,6856,307,3,22,1635.66
882,7773,725,3,17,182810.82
883,7888,491,3,1,53344.17
884,4638,329,3,14,1545.42
885,8244,443,1,23,10066.21
886,8067,724,1,2,75391.4
887,8039,912,5,16,10042.2
888,7014,57,5,0,151485.0
889,2926,430,4,17,26433.84
890,2909,24,1,30,27148.8
891,9391,577,1,24,59217.68
892,3990,837,4,13,7795.2
893,7960,179,2,18,87782.64
894,3452,975,2,11,116486.76
895,6034,39,1,11,57725.4
896,6789,410,3,26,38465.94
897,2512,535,2,19,118305.36
898,6850,663,1,16,11621.4
899,4297,924,3,23,48057.24
900,5301,902,2,14,15137.72
901,1260,493,4,11,57159.36
902,7449,827,1,13,12101.7
903,5510,337,3,27,56664.06
904,5140,20,4,0,313216.0
905,6023,161,3,0,216057.0
906,7087,609,2,21,24813.9
907,1048,491,5,21,70945.95
908,6729,342,1,18,57690.28
909,9572,117,1,3,67059.98
910,7654,872,4,12,226790.08
911,4829,134,2,4,29180.16
912,6798,131,4,30,104820.8
913,418,611,5,21,287540.25
914,8524,369,3,23,111582.24
915,5700,7,4,4,65836.8
916,3366,837,2,13,3897.6
917,1782,212,3,19,89929.44
918,4063,680,2,28,10890.72
919,8903,949,4,16,18906.72
920,131,402,4,30,66500.0
921,526,930,3,14,118156.26
922,1217,772,5,18,191793.9
923,1079,656,2,0,135488.0
924,3694,369,4,8,177758.72
925,4556,43,4,27,9580.52
926,6846,986,5,21,194881.15
927,5057,441,2,9,9110.92
928,2017,454,5,16,320170.2
929,2416,567,4,2,308045.36
930,6779,831,5,27,16501.65
931,519,589,3,10,180522.0
932,4409,372,5,20,120944.0
933,6714,246,1,27,36247.42
934,1867,363,1,10,45915.3
935,232,42,2,10,66951.0
936,7107,443,4,22,40787.76
937,138,714,4,20,149369.6
938,7124,615,3,19,59780.43
939,5136,123,5,7,29095.05
940,2686,373,3,29,101319.84
941,9126,506,4,11,94361.36
942,6314,965,5,26,146690.2
943,1636,835,4,23,236377.68
944,410,252,2,1,38845.62
945,7566,542,1,24,50891.12
946,9122,534,5,4,374212.8
947,5622,768,2,18,91052.8
948,8260,875,5,24,175199.0
949,3101,454,4,2,298825.52
950,595,202,1,13,44577.93
951,6061,388,1,4,64371.84
952,7873,223,1,26,46219.66
953,2687,548,2,20,110798.4
954,2615,382,4,21,222656.76
955,2481,704,4,19,164653.56
956,245,992,2,22,27140.88
957,9067,497,2,4,73520.64
958,5232,86,3,5,142485.75
959,7948,716,1,22,35078.16
960,3451,836,4,10,98910.0
961,193,651,5,19,191856.6
962,1749,950,4,3,310155.56
963,1046,724,1,11,68467.7
964,7411,292,5,10,200034.0
965,5793,611,4,14,250414.8
966,5771,42,1,28,26780.4
967,2687,234,4,8,181383.52
968,9429,218,2,7,91219.98
969,7425,132,4,13,149817.48
970,1832,327,4,12,237600.0
971,849,870,1,5,53737.7
972,2969,168,5,9,221739.7
973,1043,494,5,0,79445.0
974,6656,265,2,9,47998.86
975,3661,564,3,22,43290.0
976,2197,882,5,23,161565.25
977,495,74,4,25,101349.0
978,9303,29,4,7,70315.44
979,898,356,1,18,62222.42
980,6030,115,1,29,52811.22
981,4275,147,5,5,364657.5
982,6431,588,1,9,66098.76
983,1429,352,5,12,22404.8
984,8615,365,1,17,11770.23
985,949,915,3,25,177975.0
986,1267,773,4,9,203738.08
987,2947,557,4,20,57510.4
988,4072,832,5,12,6415.2
989,2066,847,5,21,193506.55
990,1847,900,3,26,160592.58
991,1458,72,4,1,18152.64
992,7371,205,4,13,193936.92
993,8680,923,3,24,672.6
994,3935,247,4,6,190037.92
995,6696,147,4,7,285584.4
996,8843,310,3,1,148672.26
997,3189,501,5,13,231563.55
998,5106,212,4,0,148032.0
999,6062,499,1,3,60908.24
1000,9982,35,4,13,43329.48
1001,4099,160,4,21,88878.16
1002,7094,299,4,6,93669.12
1003,9793,251,5,17,48397.3
1004,9903,622,5,23,83032.95
1005,2378,244,5,11,59487.6
1006,1550,759,5,23,244024.55
1007,7112,312,3,22,40549.86
1008,7444,197,5,6,86310.8
1009,7514,897,3,8,113195.88
1010,7655,331,2,21,54754.9
1011,1278,683,1,19,43618.5
1012,3051,474,2,18,111183.8
1013,6403,636,5,24,208110.8
1014,3369,797,2,2,111949.32
1015,3243,963,5,27,61217.8
1016,1674,34,5,23,275617.65
1017,1982,594,1,19,11747.43
1018,6302,221,3,13,179928.18
1019,6729,473,3,10,206871.3
1020,972,83,1,10,50096.7
1021,2691,333,4,21,74041.96
1022,6250,920,5,30,184922.5
1023,3612,505,1,3,33076.03
1024,916,190,3,25,98338.5
1025,3162,669,4,24,30348.32
1026,6990,572,1,25,19878.0
1027,8127,319,5,29,283559.8
1028,3540,800,5,25,128362.5
1029,9781,534,3,9,212833.53
1030,4327,77,3,14,14847.9
1031,6661,507,2,23,14722.4
1032,2037,966,4,5,296107.4
1033,2931,519,2,12,126236.0
1034,6659,981,2,10,77083.2
1035,8087,923,3,8,814.2
1036,2082,769,2,26,10080.28
1037,3060,212,4,3,143591.04
1038,6884,414,3,23,168588.42
1039,7191,258,3,13,194875.65
1040,5834,624,2,20,17688.0
1041,1667,76,2,2,57375.08
1042,1006,340,4,27,182575.92
1043,9645,611,2,13,126663.3
1044,2143,813,4,18,87389.04
1045,4218,368,2,5,90856.1
1046,4661,401,5,3,232732.1
1047,8680,237,2,14,56209.6
1048,7690,672,1,18,48102.02
1049,4407,846,5,20,147156.0
1050,3481,935,5,24,169407.8
1051,555,271,4,28,8219.52
1052,1540,842,2,4,119351.04
1053,396,659,4,4,80451.84
1054,6666,972,4,12,6614.08
1055,9353,139,5,27,42449.5
1056,8716,260,5,30,77486.5
1057,1978,929,5,16,245032.2
1058,8608,327,1,21,53325.0
1059,2489,113,1,23,35731.08
1060,908,957,4,22,31540.08
1061,352,502,1,11,65539.6
1062,6426,578,1,17,39263.15
1063,6150,13,3,17,139447.47
1064,4741,221,3,0,206814.0
1065,5202,685,2,1,146965.5
1066,4302,71,1,11,46595.95
1067,2514,376,3,13,88565.13
1068,680,100,1,30,40807.9
1069,2926,975,2,13,113869.08
1070,4625,784,4,21,127436.48
1071,8099,782,5,13,140344.05
1072,2588,934,2,11,40630.28
1073,6205,421,2,22,94216.2
1074,1190,264,3,25,145379.25
1075,9558,26,1,8,24538.24
1076,6120,158,4,14,251914.64
1077,3845,821,1,2,18997.3
1078,3228,626,2,6,132660.32
1079,667,412,2,8,93770.08
1080,1157,184,4,14,82508.4
1081,1370,800,3,24,78044.4
1082,5580,487,4,23,39189.92
1083,5716,400,2,0,71050.0
1084,4181,297,2,28,77196.96
1085,8705,928,1,14,52163.3
1086,3288,636,4,26,162107.36
1087,7982,53,2,26,28059.32
1088,1505,454,4,27,222594.52
1089,5179,627,3,21,125121.78
1090,8292,512,1,18,65056.34
1091,4122,999,5,18,112225.2
1092,7048,905,2,2,95342.24
1093,6534,335,1,0,3320.0
1094,3101,713,3,2,47087.04
1095,7026,738,2,0,80398.0
1096,2992,92,5,7,273792.0
1097,7125,660,1,27,51701.52
1098,8369,543,4,18,42948.32
1099,3068,274,4,9,156294.32
1100,2415,618,1,23,22865.15
1101,4256,650,2,11,87417.58
1102,4924,34,4,12,251993.28
1103,5647,626,3,0,211692.0
1104,8568,775,3,22,112989.24
1105,7314,922,3,24,75128.28
1106,916,597,1,22,17204.46
1107,510,338,1,12,4379.76
1108,3861,126,4,9,96434.52
1109,8155,651,5,10,213174.0
1110,1451,614,3,28,150372.72
1111,3793,330,3,25,158613.75
1112,5281,777,4,18,151286.72
1113,5345,716,3,16,113329.44
1114,6297,500,5,15,55976.75
1115,6059,498,1,25,57045.0
1116,1628,423,3,8,61296.84
1117,5815,89,5,20,245612.0
1118,7343,805,1,23,60787.65
1119,9084,720,4,26,53200.08
1120,4885,861,1,2,26446.28
1121,1606,47,1,6,16989.56
1122,2842,825,4,26,34629.04
1123,2748,418,2,29,52562.72
1124,6502,963,1,26,12411.28
1125,8677,993,5,26,195134.3
1126,8817,91,4,15,230642.4
1127,1249,881,3,17,29180.31
1128,4187,559,1,19,53608.23
1129,538,176,4,9,92696.24
1130,379,76,2,7,54447.78
1131,8924,219,3,11,128151.99
1132,9027,241,4,18,219110.56
1133,4298,236,1,15,42009.55
1134,3272,562,5,14,203867.3
1135,6830,55,2,11,41532.74
1136,110,549,2,15,25178.7
1137,6093,671,5,6,275645.6
1138,8096,201,4,7,239642.4
1139,1765,919,2,17,108796.4
1140,1566,310,3,18,123142.68
1141,5024,357,3,2,124464.9
1142,5353,222,4,6,290302.08
1143,6104,529,1,3,47024.63
1144,3065,52,4,9,40960.92
1145,3381,218,5,10,220693.5
1146,1802,398,1,25,7490.25
1147,1626,239,5,6,118651.5
1148,4781,794,2,7,11226.96
1149,732,821,4,9,70561.4
1150,6322,72,1,19,3713.04
1151,2176,831,4,26,13382.16
1152,1448,46,5,23,213424.75
1153,3845,622,3,3,62759.97
1154,2539,743,5,16,224326.2
1155,739,832,3,5,4155.3
1156,9495,403,4,30,784.0
1157,9627,314,2,24,86670.4
1158,1397,31,4,0,284384.0
1159,6230,163,2,5,59226.8
1160,2754,853,1,13,17377.38
1161,2825,461,1,1,21059.28
1162,7523,872,1,9,58630.39
1163,5998,287,4,15,71508.8
1164,383,929,4,7,217028.52
1165,1044,48,1,2,34391.14
1166,7641,377,2,13,134395.86
1167,6072,837,5,30,7840.0
1168,193,888,2,25,29817.0
1169,3385,141,4,1,148824.72
1170,996,759,1,23,48804.91
1171,6625,975,4,19,212032.08
1172,3546,330,1,13,61330.65
1173,5246,423,3,29,47305.17
1174,4220,37,5,16,205724.4
1175,6970,564,4,27,54020.0
1176,8749,609,1,22,12249.9
1177,6758,378,1,6,46799.78
1178,265,773,5,12,246276.8
1179,1971,799,5,9,176103.2
1180,2922,565,2,20,33632.0
1181,4162,145,5,13,130560.9
1182,3186,981,1,27,31261.52
1183,3410,796,1,28,27069.84
1184,6506,276,5,30,130420.5
1185,6276,812,2,4,66119.04
1186,6824,587,3,13,173243.97
1187,1955,455,3,30,101190.6
1188,6596,929,3,16,147019.32
1189,7258,33,3,21,42828.27
1190,8949,691,3,4,53490.24
1191,7120,420,5,29,237338.8
1192,8329,714,2,7,86821.08
1193,9369,565,1,26,15554.8
1194,8280,488,1,6,10413.32
1195,9068,875,1,13,40111.35
1196,9683,914,2,28,112723.2
1197,2061,472,1,4,27762.24
1198,4712,412,1,28,36692.64
1199,2241,531,1,23,11821.81
1200,4141,993,4,17,175093.48
1201,1468,340,2,21,98791.08
1202,7050,835,4,27,224098.32
1203,3496,140,3,21,111996.72
1204,594,300,5,8,164146.4
1205,7433,11,5,11,326843.6
1206,4900,150,3,29,165865.23
1207,1960,368,2,16,80335.92
1208,2789,300,5,4,171283.2
1209,7683,147,1,4,73699.2
1210,5732,796,5,2,184225.3
1211,2475,753,3,26,3987.12
1212,941,383,4,28,123295.68
1213,8036,312,2,14,29805.88
1214,5757,468,5,1,25824.15
1215,6761,61,3,15,179244.6
1216,5785,444,3,24,44432.64
1217,9577,866,4,30,132235.6
1218,7784,331,2,29,49210.1
1219,3591,180,3,10,191891.7
1220,5485,597,1,25,16542.75
1221,1139,448,3,16,165634.56
1222,6077,525,4,26,231788.72
1223,6965,520,2,26,90444.28
1224,2457,153,5,8,301838.2
1225,9405,98,2,5,138669.6
1226,3887,556,2,3,81726.38
1227,955,75,2,10,46411.2
1228,5714,924,5,19,84256.2
1229,8169,352,5,0,25460.0
1230,295,761,2,28,76232.16
1231,2217,43,5,9,14928.55
1232,6048,974,1,10,10034.1
1233,2980,837,5,19,9072.0
1234,4739,200,4,27,55129.6
1235,6558,811,3,14,153455.82
1236,5799,162,4,12,40779.2
1237,2226,364,3,16,135684.36
1238,1177,373,4,6,178855.68
1239,1431,389,1,15,62370.45
1240,2299,674,3,2,132838.02
1241,9710,965,1,28,28545.12
1242,4566,843,2,6,44687.6
1243,3540,413,1,22,7268.04
1244,4833,78,2,13,131968.56
1245,8365,33,3,30,37949.1
1246,4320,472,3,29,61597.47
1247,9705,546,1,24,45479.92
1248,1159,867,3,16,120982.68
1249,4682,92,5,12,259072.0
1250,593,882,5,20,167860.0
1251,5497,195,5,21,288535.65
1252,1919,966,1,1,77143.77
1253,6118,113,3,24,105801.12
1254,8784,360,3,19,117808.83
1255,9907,967,1,17,41852.75
1256,3028,9,3,4,193760.64
1257,7091,352,2,9,9267.44
1258,5370,192,2,29,109132.68
1259,8527,318,5,3,196745.1
1260,1201,548,4,8,254836.32
1261,4214,880,1,16,22824.48
1262,4028,837,2,23,3449.6
1263,8313,256,4,7,275737.56
1264,5249,959,2,30,90287.4
1265,3311,67,1,2,47883.78
1266,2065,64,5,1,304613.1
1267,8829,309,3,9,175899.36
1268,1596,592,4,25,61902.0
1269,8379,188,1,27,12631.92
1270,3730,334,1,3,33114.83
1271,574,625,5,20,313016.0
1272,1619,8,2,26,109990.64
1273,6731,540,1,13,38300.01
1274,4843,983,3,6,217086.42
1275,8931,779,3,20,116289.6
1276,9787,607,3,12,160121.28
1277,9227,852,3,5,27151.95
1278,7020,789,2,26,88711.2
1279,3385,80,4,5,217196.6
1280,7777,78,2,30,106181.6
1281,5955,641,1,10,59333.4
1282,4102,109,4,22,52169.52
1283,6262,930,4,17,152046.04
1284,262,965,1,18,32509.72
1285,729,765,1,23,28068.04
1286,9670,250,5,24,243443.2
1287,7958,392,1,16,56580.72
1288,1731,568,1,9,9517.69
1289,8054,29,3,29,40261.26
1290,9174,236,1,13,42998.01
1291,5390,795,4,24,85566.88
1292,1553,655,5,3,318227.9
1293,9371,696,4,0,88108.0
1294,5291,24,4,8,142725.12
1295,7047,83,3,25,125241.75
1296,9449,425,5,28,108716.4
1297,7818,899,3,6,195547.26
1298,564,743,3,5,152221.35
1299,6234,804,4,16,220043.04
1300,5389,725,1,28,52860.96
1301,6870,801,5,0,22165.0
1302,5886,639,2,4,144412.8
1303,723,798,2,2,151553.08
1304,2585,846,4,13,128025.72
1305,7278,939,5,8,87620.8
1306,1144,728,4,8,108033.76
1307,326,864,2,20,121732.8
1308,5865,471,2,0,36174.0
1309,1245,857,1,6,2446.82
1310,4806,505,5,23,131281.15
1311,9607,855,2,5,88439.3
1312,2967,73,4,12,254077.12
1313,7129,432,4,22,80692.56
1314,3981,618,2,20,47512.0
1315,2868,605,1,3,38125.85
1316,2569,336,4,21,245885.92
1317,9491,889,5,23,73119.2
1318,173,95,4,26,49843.44
1319,3860,20,5,5,371944.0
1320,4229,74,5,5,160469.25
1321,7643,328,3,26,155553.18
1322,9937,92,3,14,151910.4
1323,7500,407,2,4,4007.04
1324,5470,285,5,1,302930.1
1325,7782,743,2,21,84389.38
1326,4739,190,2,16,73426.08
1327,1356,987,5,13,319733.7
1328,3,81,1,8,70718.56
1329,4540,169,2,6,146106.08
1330,1930,267,4,25,229509.0
1331,8015,469,5,27,286561.5
1332,2600,174,3,9,115637.34
1333,4868,275,5,17,40391.95
1334,5717,564,4,8,68080.0
1335,3255,734,4,13,158385.24
1336,5179,122,3,27,21759.84
1337,2829,286,3,12,197619.84
1338,2420,565,3,24,47925.6
1339,5930,528,5,21,193151.05
1340,9059,923,4,6,1109.2
1341,5552,421,1,4,57979.2
1342,9815,579,1,21,21805.58
1343,8347,651,1,18,38845.04
1344,8516,886,4,9,194346.88
1345,6959,298,5,22,24176.1
1346,2296,636,4,29,155535.44
1347,3002,868,1,5,1344.25
1348,6249,782,2,11,57428.14
1349,1499,893,5,29,103915.6
1350,664,606,3,19,84843.45
1351,4305,747,5,8,129273.8
1352,4275,887,3,9,33057.57
1353,8479,330,4,21,222764.2
1354,502,743,1,21,42194.69
1355,9143,989,5,4,225628.8
1356,3852,344,5,3,92853.25
1357,5177,6,3,4,128116.8
1358,2267,887,2,10,21796.2
1359,3628,460,1,25,43400.25
1360,9638,887,2,30,16952.6
1361,6642,409,5,28,30322.8
1362,6294,64,5,4,295382.4
1363,8651,887,5,23,46619.65
1364,3120,611,5,3,353055.75
1365,3859,982,1,16,54075.0
1366,2569,552,3,4,94757.76
1367,9159,785,1,2,1922.76
1368,5211,416,4,4,296674.56
1369,6624,221,5,29,244729.9
1370,5993,8,4,12,261599.36
1371,597,641,3,12,174044.64
1372,5280,88,5,29,73864.85
1373,1152,752,2,10,16689.6
1374,7827,105,3,13,197386.47
1375,1800,128,4,23,58276.68
1376,8812,202,2,4,98378.88
1377,9991,569,2,23,59742.76
1378,371,887,4,11,43108.04
1379,3570,116,3,18,40890.12
1380,5699,918,5,18,26006.3
1381,6999,151,4,29,15418.36
1382,3359,485,1,29,48331.83
1383,2120,744,4,18,256417.28
1384,4522,91,1,22,52912.08
1385,7747,259,3,9,89022.57
1386,1285,469,2,12,138177.6
1387,8096,922,2,27,48108.46
1388,7957,629,4,10,129715.2
1389,6739,503,5,16,29568.0
1390,3012,769,1,23,5244.47
1391,290,407,4,23,6427.96
1392,640,910,2,6,143235.32
1393,3354,123,1,5,5944.15
1394,8337,504,3,23,124746.93
1395,8094,798,5,13,336355.05
1396,7882,633,1,14,19096.3
1397,6282,455,4,18,158050.08
1398,891,108,1,19,62585.46
1399,9422,10,5,18,52578.4
1400,8874,928,4,21,191669.8
1401,4783,46,3,30,116413.5
1402,4982,944,5,24,274785.6
1403,123,266,5,18,94283.6
1404,1594,641,1,22,51422.28
1405,3090,445,4,13,56946.72
1406,4757,726,1,30,46015.9
1407,6407,297,3,27,117403.71
1408,9834,453,1,7,68091.81
1409,4661,362,5,12,119565.6
1410,5070,859,5,6,261414.0
1411,3356,896,4,8,172433.76
1412,1057,68,4,22,41340.0
1413,916,375,3,30,10256.4
1414,5570,902,4,7,32739.72
1415,2622,354,4,8,7926.72
1416,8551,564,3,8,51060.0
1417,8938,2,4,28,1604.16
1418,168,865,1,22,47832.72
1419,6134,154,4,30,81975.6
1420,773,26,2,8,49076.48
1421,8695,485,4,24,206941.92
1422,8164,857,2,5,4945.7
1423,9258,702,5,29,78483.4
1424,869,594,4,12,51050.56
1425,4382,836,1,19,22254.75
1426,1198,270,3,13,41543.37
1427,546,890,1,6,9196.96
1428,766,273,2,19,46764.54
1429,2242,899,5,7,322444.95
1430,3098,598,4,1,87100.2
1431,6510,22,4,9,15025.92
1432,2159,941,2,16,101137.68
1433,8490,41,4,22,231160.8
1434,9960,399,1,25,508.5
1435,4481,436,4,11,225472.6
1436,9842,770,4,28,144097.92
1437,6651,815,3,9,149871.54
1438,8094,87,5,17,56228.35
1439,9002,611,2,15,123751.5
1440,1840,622,2,3,41839.98
1441,6567,46,5,20,221740.0
1442,2050,129,2,22,54135.12
1443,3554,989,1,27,34314.38
1444,8463,247,4,11,179929.52
1445,2329,109,1,2,16386.58
1446,9154,989,2,12,82730.56
1447,4100,415,4,22,79672.32
1448,2083,696,1,24,16740.52
1449,5775,145,1,14,25812.04
1450,2382,768,3,11,148238.4
1451,1937,161,1,12,63376.72
1452,3128,763,5,2,241158.4
1453,7035,361,3,17,162838.53
1454,7457,89,5,5,291664.25
1455,1127,52,3,10,30383.1
1456,5565,129,4,17,115210.64
1457,7179,496,3,26,48342.72
1458,8716,360,3,18,119263.26
1459,5514,438,4,19,207107.28
1460,8928,505,3,14,87975.42
1461,7035,898,4,11,253795.96
1462,4766,295,3,17,163535.73
1463,9432,755,3,19,41587.02
1464,6729,358,2,9,121226.56
1465,6646,418,2,24,56264.32
1466,2511,378,5,25,186701.25
1467,3865,493,3,25,36126.0
1468,4424,974,4,15,37906.6
1469,3045,885,4,1,230927.4
1470,9357,844,1,30,16451.4
1471,4175,193,5,25,203422.5
1472,3455,272,3,5,172900.95
1473,8189,805,4,15,268413.0
1474,8371,240,2,3,65989.1
1475,3279,735,5,23,246742.65
1476,6736,896,5,28,168685.2
1477,8370,940,3,6,13301.94
1478,7858,700,3,20,20152.8
1479,6288,353,2,28,20750.4
1480,9635,470,2,17,113412.86
1481,4136,270,3,17,39633.33
1482,7183,787,3,30,46466.7
1483,2217,719,4,19,32299.56
1484,8405,69,4,28,64105.92
1485,5571,909,2,25,79639.5
1486,994,595,2,9,129227.28
1487,6160,41,1,4,71126.4
1488,3217,104,4,17,127677.24
1489,5793,854,1,25,38272.5
1490,311,925,5,26,4787.8
1491,5295,385,4,25,133689.0
1492,3110,549,2,25,22216.5
1493,9466,309,5,0,322160.0
1494,3988,501,2,22,83043.48
1495,5485,593,3,2,80558.94
1496,6049,475,5,12,42636.0
1497,2987,955,4,15,174134.4
1498,8581,709,4,0,286620.0
1499,2111,347,1,18,9525.12
1500,8099,950,2,1,158275.26
1501,502,411,5,9,129756.9
1502,1920,322,5,7,89261.4
1503,8240,379,1,5,20933.25
1504,5197,348,4,29,50858.72
1505,3897,646,3,12,168157.44
1506,6063,703,1,19,9494.01
1507,5894,715,5,29,106968.6
1508,5363,371,1,17,40405.23
1509,3055,289,5,6,267199.7
1510,4898,69,2,7,41401.74
1511,9767,800,2,27,49975.8
1512,6149,930,2,20,73275.2
1513,1676,568,3,30,21963.9
1514,1542,242,2,18,13387.32
1515,795,356,2,15,128997.7
1516,6180,596,3,14,92830.98
1517,663,747,5,10,126463.5
1518,604,539,3,21,18713.52
1519,6876,655,2,11,116792.92
1520,1511,228,4,13,191201.64
1521,3356,819,5,24,201316.4
1522,2611,472,4,14,99481.36
1523,9287,201,2,2,126263.2
1524,5990,940,3,2,13867.98
1525,3983,721,2,6,146245.2
1526,1741,542,3,7,186823.98
1527,4174,391,1,17,29651.75
1528,9125,153,3,21,155512.29
1529,4993,785,3,4,5650.56
1530,6985,285,1,9,55690.18
1531,7210,357,4,12,149019.2
1532,8565,590,3,14,65609.4
1533,654,398,4,17,33156.84
1534,2683,342,5,8,323628.4
1535,992,433,1,30,37083.2
1536,8113,264,2,28,93042.72
1537,1607,174,5,15,180021.5
1538,5689,773,4,22,174632.64
1539,2043,523,4,22,224621.28
1540,7906,3,1,17,13685.04
1541,8443,699,4,18,4546.08
1542,5490,126,2,19,42918.66
1543,3978,611,4,28,209649.6
1544,7037,786,4,1,198095.04
1545,4414,285,5,16,257031.6
1546,5472,99,4,1,135333.0
1547,3799,266,4,6,86464.96
1548,7846,258,4,25,223995.0
1549,3342,433,3,0,158928.0
1550,4500,394,2,23,73371.76
1551,2825,995,1,17,14953.28
1552,8871,335,4,25,9960.0
1553,1577,770,1,6,47031.96
1554,4180,914,2,15,133076.0
1555,7544,115,5,18,304966.2
1556,8980,714,3,11,124630.26
1557,4634,792,1,5,49962.4
1558,9743,20,4,30,219251.2
1559,2908,532,4,8,272879.36
1560,5062,818,1,10,64628.1
1561,5202,27,2,28,78541.92
1562,2823,447,1,18,7063.48
1563,7255,179,3,18,131673.96
1564,9102,295,5,13,285694.95
1565,5125,989,5,28,169221.6
1566,1423,86,1,5,47495.25
1567,3706,10,2,28,18466.56
1568,4141,242,2,24,12407.76
1569,9100,867,5,23,184834.65
1570,1212,354,5,27,7862.1
1571,9624,333,1,28,16870.32
1572,5800,184,3,21,56844.45
1573,7992,425,4,16,101468.64
1574,8357,329,4,7,2228.28
1575,8047,62,3,6,130410.9
1576,2351,584,4,24,50646.4
1577,8090,883,4,30,4788.0
1578,1574,299,2,12,43845.12
1579,3582,160,3,9,76783.98
1580,3685,197,3,19,44624.52
1581,5021,518,2,10,95000.4
1582,5042,484,3,18,94318.86
1583,4478,692,2,8,61485.44
1584,1893,58,2,23,96085.22
1585,8960,904,4,29,210032.2
1586,21,843,2,22,37081.2
1587,6498,304,3,1,235437.84
1588,8890,976,2,21,43638.02
1589,7647,65,3,24,47332.8
1590,4137,260,3,5,63096.15
1591,3212,526,1,19,5421.33
1592,6186,301,4,30,97563.2
1593,6040,980,4,5,254733.0
1594,982,916,1,2,52790.64
1595,8339,521,2,4,47585.28
1596,2000,592,2,20,33014.4
1597,5195,915,2,22,123396.0
1598,4093,541,2,24,94007.44
1599,3275,407,3,9,5697.51
1600,1043,873,1,20,15554.4
1601,6738,712,4,19,196139.88
1602,6535,500,1,19,10668.51
1603,676,121,5,22,141878.1
1604,6818,645,4,20,47107.2
1605,5852,813,4,26,78863.28
1606,8112,144,5,5,18867.0
1607,3544,677,2,4,10064.64
1608,8664,671,3,29,124920.24
1609,7585,733,1,20,47248.0
1610,9863,329,5,8,2755.4
1611,3017,970,3,19,183771.18
1612,1074,212,2,11,65874.24
1613,4877,531,4,6,57727.28
1614,7374,207,4,7,266988.12
1615,1737,56,2,27,18366.8
1616,5583,856,3,20,108950.4
1617,9394,77,2,9,10474.1
1618,3846,644,4,13,148453.32
1619,6272,961,1,17,24411.13
1620,4058,459,3,23,167204.73
1621,7900,136,4,4,177312.0
