order_id,customer_id,order_date,order_status,total_amount,payment_status
600,991,2024-12-01,Returned,33939,Pending
601,226,2026-01-30,Cancelled,44524,Failed
602,813,2026-06-26,Cancelled,24979,Refunded
603,61,2025-06-29,Returned,16247,Pending
604,648,2025-01-26,Delivered,47132,Refunded
605,605,2026-02-24,Delivered,4358,Pending
606,549,2025-05-22,Cancelled,26733,Pending
607,805,2024-10-08,Confirmed,10516,Failed
608,614,2026-04-20,Shipped,5897,Pending
609,472,2025-12-16,Returned,25065,Paid
610,347,2025-05-07,Returned,15824,Refunded
611,583,2025-07-25,Pending,35963,Paid
612,234,2024-07-28,Shipped,32782,Pending
613,334,2026-01-01,Confirmed,1253,Pending
614,536,2025-02-12,Pending,40036,Pending
615,477,2025-07-12,Delivered,9315,Failed
616,706,2026-04-12,Cancelled,925,Refunded
617,216,2025-05-10,Shipped,17457,Refunded
618,671,2026-05-11,Pending,36542,Failed
619,482,2026-06-26,Returned,21681,Pending
620,72,2025-03-09,Returned,30399,Refunded
621,196,2025-04-19,Confirmed,34200,Failed
622,80,2025-06-27,Cancelled,40327,Failed
623,765,2026-02-17,Confirmed,10904,Paid
624,687,2025-04-29,Returned,32742,Refunded
625,367,2026-01-31,Pending,12910,Failed
626,86,2026-05-19,Delivered,1479,Failed
627,663,2025-03-19,Pending,3700,Refunded
628,812,2024-07-24,Cancelled,35340,Paid
629,529,2026-02-08,Pending,29311,Pending
630,604,2026-06-13,Shipped,40965,Pending
631,876,2025-10-14,Pending,36105,Refunded
632,307,2025-05-04,Cancelled,2595,Pending
633,182,2025-07-28,Returned,24722,Pending
634,52,2025-11-14,Returned,1365,Pending
635,714,2026-02-08,Shipped,49109,Refunded
636,574,2025-09-21,Cancelled,46973,Pending
637,482,2024-11-08,Delivered,30442,Pending
638,756,2025-12-31,Shipped,42764,Refunded
639,741,2024-11-21,Cancelled,43072,Pending
640,88,2024-11-09,Confirmed,17079,Paid
641,932,2024-07-17,Confirmed,43611,Refunded
642,578,2025-07-17,Shipped,25870,Pending
643,683,2025-09-09,Delivered,16926,Refunded
644,788,2026-05-20,Pending,5839,Pending
645,140,2026-01-07,Returned,41041,Pending
646,154,2025-10-27,Cancelled,16363,Failed
647,453,2025-04-03,Cancelled,23924,Paid
648,965,2025-03-17,Delivered,40992,Paid
649,249,2024-09-02,Pending,14167,Pending
650,621,2024-10-23,Pending,21672,Paid
651,230,2024-08-20,Pending,32202,Paid
652,390,2025-01-09,Pending,503,Paid
653,371,2024-07-22,Returned,21758,Paid
654,756,2026-05-22,Pending,48170,Failed
655,294,2024-08-27,Delivered,13033,Paid
656,72,2026-03-17,Cancelled,1320,Failed
657,560,2026-03-08,Delivered,22968,Failed
658,769,2025-11-06,Returned,17082,Refunded
659,213,2026-04-11,Returned,3384,Pending
660,350,2025-03-07,Confirmed,19871,Failed
661,80,2026-03-11,Cancelled,25322,Pending
662,732,2025-05-25,Returned,40273,Pending
663,588,2026-05-09,Pending,1578,Pending
664,398,2026-04-21,Returned,3199,Refunded
665,635,2025-02-28,Returned,44013,Refunded
666,937,2025-07-18,Pending,33221,Refunded
667,858,2024-07-24,Pending,14927,Refunded
668,671,2025-11-28,Delivered,39544,Pending
669,171,2024-08-22,Pending,5161,Paid
670,391,2025-11-04,Shipped,46560,Failed
671,572,2024-08-23,Cancelled,15145,Failed
672,896,2025-10-12,Pending,36391,Refunded
673,102,2025-08-18,Cancelled,49281,Paid
674,937,2024-09-15,Shipped,3920,Pending
675,19,2025-08-13,Shipped,32910,Paid
676,965,2024-09-19,Returned,40174,Pending
677,169,2025-03-29,Cancelled,42141,Failed
678,755,2024-12-07,Cancelled,26281,Failed
679,55,2025-07-28,Cancelled,15107,Refunded
680,357,2026-05-04,Shipped,48669,Pending
681,907,2026-04-28,Delivered,40107,Refunded
682,587,2026-01-29,Pending,7524,Paid
683,255,2025-04-22,Returned,8603,Pending
684,746,2025-10-27,Returned,31285,Pending
685,428,2026-01-13,Pending,1803,Paid
686,895,2024-12-08,Delivered,5355,Paid
687,948,2025-07-13,Confirmed,48381,Paid
688,545,2026-02-21,Cancelled,39028,Refunded
689,407,2025-03-27,Returned,11047,Pending
690,111,2024-10-15,Pending,42830,Paid
691,919,2025-09-10,Cancelled,2970,Failed
692,451,2025-06-12,Confirmed,23395,Failed
693,971,2025-10-10,Cancelled,2457,Paid
694,797,2025-05-28,Shipped,1016,Refunded
695,25,2025-12-16,Returned,49578,Pending
696,496,2025-06-11,Cancelled,29660,Pending
697,2,2024-12-30,Shipped,13946,Failed
698,546,2025-02-04,Delivered,27087,Paid
699,927,2025-12-10,Delivered,43731,Pending
700,675,2025-01-26,Cancelled,20736,Refunded
701,71,2026-02-22,Confirmed,3546,Failed
702,745,2024-07-17,Returned,23050,Refunded
703,185,2025-08-30,Delivered,34584,Paid
704,528,2026-04-24,Shipped,4403,Pending
705,384,2026-04-23,Delivered,49412,Pending
706,904,2026-03-06,Cancelled,6002,Failed
707,805,2025-03-23,Cancelled,35435,Paid
708,760,2025-07-27,Delivered,651,Pending
709,330,2026-05-07,Returned,17784,Pending
710,96,2026-07-12,Cancelled,5631,Paid
711,879,2024-11-04,Cancelled,6773,Paid
712,454,2025-12-28,Returned,42898,Failed
713,917,2025-02-06,Delivered,14288,Failed
714,194,2026-05-21,Shipped,9032,Pending
715,833,2025-03-18,Shipped,7970,Failed
716,436,2024-12-08,Cancelled,43394,Refunded
717,103,2026-03-28,Cancelled,20645,Pending
718,590,2025-09-21,Confirmed,46541,Refunded
719,100,2026-04-01,Returned,9811,Paid
720,788,2025-12-16,Pending,27234,Pending
721,139,2025-01-21,Confirmed,46588,Paid
722,60,2026-05-24,Cancelled,3930,Failed
723,748,2025-08-09,Cancelled,22866,Failed
724,941,2025-11-18,Shipped,49304,Pending
725,402,2025-04-07,Cancelled,33347,Paid
726,331,2026-01-20,Delivered,31011,Paid
727,113,2024-08-02,Cancelled,35617,Failed
728,513,2025-10-12,Delivered,15104,Refunded
729,846,2025-01-03,Confirmed,8837,Failed
730,768,2026-01-07,Pending,28163,Paid
731,644,2025-02-26,Shipped,5593,Failed
732,6,2025-04-09,Pending,35185,Paid
733,949,2026-07-01,Delivered,18032,Pending
734,401,2025-10-23,Confirmed,28366,Failed
735,798,2025-06-05,Pending,7442,Paid
736,732,2025-07-27,Delivered,31387,Failed
737,556,2024-10-15,Cancelled,39251,Refunded
738,948,2026-02-15,Pending,30997,Paid
739,47,2025-03-20,Confirmed,17632,Pending
740,806,2025-03-16,Confirmed,16805,Paid
741,315,2024-10-27,Cancelled,48630,Paid
742,629,2024-10-18,Shipped,2661,Paid
743,966,2026-06-28,Confirmed,32065,Refunded
744,906,2026-03-04,Returned,46100,Paid
745,67,2024-09-17,Confirmed,24742,Refunded
746,974,2026-06-28,Confirmed,18561,Failed
747,619,2024-08-27,Delivered,39142,Pending
748,173,2024-12-03,Pending,7336,Pending
749,62,2026-01-29,Returned,14957,Pending
750,602,2026-01-10,Pending,36306,Pending
751,723,2026-04-02,Confirmed,40896,Refunded
752,260,2025-08-01,Cancelled,38857,Paid
753,372,2025-10-03,Returned,48733,Paid
754,822,2024-10-31,Pending,42266,Pending
755,983,2026-02-02,Returned,20646,Pending
756,390,2026-01-06,Cancelled,4773,Failed
757,747,2026-03-12,Shipped,15524,Refunded
758,225,2025-01-26,Returned,9187,Refunded
759,771,2026-03-08,Confirmed,8808,Paid
760,813,2025-09-07,Returned,5906,Failed
761,745,2025-03-01,Cancelled,18133,Pending
762,87,2024-10-29,Shipped,42341,Refunded
763,349,2026-01-23,Returned,30930,Refunded
764,942,2024-12-15,Confirmed,47878,Paid
765,348,2024-10-17,Pending,19493,Paid
766,165,2025-11-02,Returned,12052,Refunded
767,416,2025-03-14,Returned,5982,Pending
768,316,2025-12-12,Returned,31046,Pending
769,386,2025-10-03,Confirmed,24543,Refunded
770,28,2025-12-18,Shipped,33087,Pending
771,114,2025-04-30,Delivered,12726,Pending
772,710,2026-07-12,Returned,29070,Pending
773,793,2026-04-17,Pending,17364,Pending
774,586,2024-09-22,Delivered,47851,Refunded
775,850,2025-04-23,Cancelled,25065,Failed
776,354,2024-11-04,Confirmed,47509,Refunded
777,116,2025-11-20,Delivered,27503,Failed
778,998,2025-04-15,Returned,15370,Pending
779,248,2025-04-17,Cancelled,44736,Failed
780,958,2025-07-29,Cancelled,29241,Pending
781,37,2025-10-30,Cancelled,10098,Failed
782,693,2025-11-28,Returned,24342,Paid
783,45,2024-09-24,Confirmed,20898,Pending
784,470,2026-04-06,Shipped,2316,Failed
785,13,2025-01-27,Returned,27824,Paid
786,119,2024-12-15,Confirmed,30446,Refunded
787,244,2025-11-06,Delivered,34504,Refunded
788,259,2026-03-18,Delivered,36433,Pending
789,549,2025-05-17,Delivered,1703,Pending
790,134,2025-11-13,Cancelled,43533,Pending
791,485,2026-06-06,Delivered,38604,Pending
792,353,2025-10-02,Confirmed,24172,Failed
793,648,2026-01-04,Cancelled,24382,Pending
794,718,2025-04-20,Shipped,43014,Failed
795,294,2026-01-22,Confirmed,32791,Pending
796,350,2025-06-24,Pending,6153,Pending
797,91,2025-06-01,Pending,2217,Failed
798,595,2025-12-17,Cancelled,42627,Refunded
799,313,2025-10-16,Cancelled,9395,Pending
800,392,2024-12-07,Returned,17947,Paid
801,732,2024-10-16,Returned,10038,Pending
802,736,2024-11-06,Delivered,14955,Pending
803,27,2025-07-07,Pending,34179,Pending
804,192,2025-05-02,Confirmed,26070,Paid
805,558,2025-04-18,Cancelled,21115,Paid
806,149,2025-01-19,Pending,1494,Failed
807,244,2025-12-31,Cancelled,31510,Refunded
808,953,2024-11-01,Delivered,32870,Paid
809,685,2025-01-20,Pending,45265,Refunded
810,855,2024-11-30,Cancelled,48535,Failed
811,692,2024-08-14,Returned,8130,Pending
812,333,2025-10-21,Returned,649,Pending
813,950,2025-02-07,Confirmed,13580,Refunded
814,307,2024-08-23,Returned,28020,Failed
815,480,2024-09-06,Confirmed,7228,Paid
816,668,2025-11-02,Confirmed,44290,Failed
817,656,2025-10-24,Delivered,31765,Paid
818,736,2025-08-20,Pending,28088,Failed
819,707,2026-02-19,Shipped,21158,Refunded
820,220,2025-09-20,Cancelled,29234,Paid
821,51,2025-12-24,Confirmed,16707,Refunded
822,594,2025-04-10,Shipped,13187,Failed
823,541,2024-07-23,Pending,46211,Pending
824,465,2024-08-20,Confirmed,12622,Failed
825,30,2024-09-27,Confirmed,13782,Refunded
826,232,2025-08-13,Shipped,20247,Failed
827,948,2024-12-12,Confirmed,47961,Paid
828,272,2026-04-14,Pending,22246,Failed
829,343,2026-07-04,Delivered,9399,Paid
830,149,2025-07-20,Cancelled,48830,Failed
831,73,2024-07-25,Returned,48280,Pending
832,901,2025-08-03,Pending,41376,Pending
833,988,2025-12-04,Pending,47663,Paid
834,298,2025-08-08,Confirmed,40936,Paid
835,121,2025-01-10,Confirmed,9056,Failed
836,197,2026-02-06,Returned,27091,Failed
837,916,2026-06-10,Cancelled,34255,Paid
838,85,2025-03-18,Shipped,46524,Paid
839,397,2025-08-29,Shipped,4146,Paid
840,748,2024-10-05,Cancelled,13531,Failed
841,268,2025-08-16,Delivered,11248,Pending
842,154,2026-02-01,Shipped,5494,Paid
843,304,2025-04-30,Confirmed,46292,Failed
844,343,2024-11-27,Confirmed,36609,Paid
845,611,2024-07-21,Pending,24480,Failed
846,367,2025-05-25,Returned,46206,Refunded
847,912,2024-08-23,Pending,18002,Failed
848,840,2026-03-14,Delivered,42510,Failed
849,126,2025-04-04,Delivered,47807,Pending
850,266,2025-07-15,Confirmed,42015,Failed
851,392,2025-07-17,Cancelled,45565,Paid
852,107,2026-01-06,Cancelled,44788,Failed
853,920,2026-02-02,Cancelled,43008,Refunded
854,538,2025-12-07,Shipped,39896,Refunded
855,891,2026-07-03,Returned,41655,Paid
856,353,2024-12-26,Shipped,32668,Refunded
857,646,2025-02-24,Pending,47106,Refunded
858,599,2025-06-17,Returned,2817,Refunded
859,627,2024-12-18,Returned,6412,Pending
860,919,2025-07-10,Cancelled,40641,Paid
861,866,2026-07-10,Delivered,27863,Refunded
862,536,2025-07-29,Shipped,27979,Failed
863,272,2024-12-19,Delivered,26895,Refunded
864,101,2024-07-18,Pending,41908,Paid
865,650,2025-10-15,Confirmed,2028,Pending
866,97,2025-11-05,Returned,8763,Pending
867,550,2025-07-05,Returned,24665,Pending
868,206,2025-12-31,Delivered,17255,Paid
869,183,2026-01-05,Delivered,11234,Pending
870,111,2024-12-26,Confirmed,34803,Paid
871,71,2026-03-29,Shipped,3659,Refunded
872,44,2025-04-27,Cancelled,11286,Pending
873,999,2024-11-04,Pending,13394,Pending
874,921,2025-02-23,Pending,36607,Pending
875,826,2026-01-31,Shipped,14211,Paid
876,381,2025-07-05,Delivered,22746,Pending
877,791,2025-03-31,Pending,907,Paid
878,212,2025-10-21,Shipped,20075,Pending
879,865,2026-03-30,Cancelled,3941,Pending
880,750,2024-09-15,Shipped,24387,Pending
881,48,2025-03-06,Shipped,20564,Pending
882,108,2026-06-13,Cancelled,14638,Paid
883,772,2025-04-24,Shipped,9233,Refunded
884,804,2025-02-09,Confirmed,38748,Paid
885,622,2024-12-16,Cancelled,26610,Paid
886,794,2026-03-04,Delivered,44827,Paid
887,332,2025-07-03,Confirmed,9896,Refunded
888,912,2025-07-12,Shipped,28550,Failed
889,445,2024-09-18,Shipped,39102,Refunded
890,280,2025-08-27,Cancelled,48284,Failed
891,899,2026-05-09,Delivered,37440,Paid
892,466,2024-08-04,Delivered,47942,Pending
893,765,2025-02-15,Delivered,4709,Paid
894,891,2026-03-23,Cancelled,29048,Pending
895,79,2025-06-29,Confirmed,33695,Pending
896,229,2026-05-12,Returned,8359,Failed
897,544,2024-11-16,Confirmed,48022,Failed
898,668,2026-06-12,Returned,46134,Pending
899,125,2026-04-25,Confirmed,968,Paid
900,428,2026-05-25,Confirmed,28614,Pending
901,761,2025-09-11,Cancelled,11923,Paid
902,869,2024-09-09,Confirmed,41095,Paid
903,900,2026-01-18,Cancelled,769,Failed
904,669,2025-11-21,Shipped,2385,Refunded
905,136,2025-07-29,Cancelled,9067,Failed
906,996,2025-09-05,Returned,44187,Failed
907,408,2026-02-21,Cancelled,2150,Paid
908,475,2024-09-11,Pending,47377,Pending
909,698,2025-06-12,Shipped,32459,Pending
910,417,2026-07-11,Pending,41372,Refunded
911,275,2026-04-05,Pending,733,Pending
912,623,2025-10-29,Returned,16921,Failed
913,541,2025-12-13,Cancelled,42840,Failed
914,756,2025-08-12,Returned,19089,Failed
915,700,2025-03-10,Shipped,27043,Failed
916,668,2025-04-26,Cancelled,31121,Failed
917,12,2025-03-22,Pending,22531,Paid
918,340,2025-07-05,Confirmed,2740,Refunded
919,188,2025-07-25,Confirmed,41964,Paid
920,885,2026-03-17,Delivered,38872,Refunded
921,101,2025-04-25,Shipped,12974,Failed
922,418,2024-11-20,Shipped,15061,Paid
923,442,2024-12-19,Delivered,12728,Paid
924,406,2025-05-31,Confirmed,23852,Pending
925,753,2024-12-03,Returned,3639,Refunded
926,472,2025-02-19,Confirmed,49655,Failed
927,14,2026-02-13,Shipped,4868,Paid
928,92,2024-08-01,Cancelled,24634,Refunded
929,615,2026-01-08,Delivered,40908,Failed
930,475,2025-08-10,Confirmed,5888,Failed
931,666,2025-05-25,Delivered,16194,Pending
932,112,2025-07-06,Delivered,8089,Refunded
933,477,2026-06-11,Cancelled,32031,Refunded
934,188,2026-05-10,Cancelled,10220,Paid
935,54,2026-04-30,Returned,21462,Pending
936,172,2025-05-06,Cancelled,2524,Pending
937,409,2026-03-15,Shipped,46880,Failed
938,756,2026-05-27,Confirmed,44331,Refunded
939,798,2026-05-23,Cancelled,47865,Refunded
940,390,2026-03-18,Shipped,39808,Pending
941,874,2024-10-31,Returned,29433,Refunded
942,897,2024-08-18,Pending,15248,Failed
943,57,2025-07-24,Shipped,46621,Pending
944,948,2025-01-21,Pending,14405,Pending
945,490,2025-12-31,Delivered,19482,Refunded
946,744,2025-05-09,Returned,32140,Failed
947,720,2026-02-12,Cancelled,22719,Failed
948,257,2025-05-01,Returned,7488,Failed
949,352,2026-02-21,Cancelled,35846,Paid
950,348,2024-09-16,Cancelled,20212,Pending
951,538,2024-12-09,Pending,25411,Refunded
952,643,2026-03-25,Shipped,9723,Pending
953,618,2025-04-04,Returned,1331,Paid
954,239,2024-08-15,Shipped,25524,Pending
955,805,2024-12-26,Cancelled,4095,Refunded
956,710,2025-01-23,Confirmed,44226,Paid
957,49,2025-12-04,Pending,19496,Pending
958,24,2024-10-02,Confirmed,26399,Paid
959,274,2024-12-07,Cancelled,21819,Failed
960,224,2025-02-24,Confirmed,22023,Paid
961,38,2025-07-16,Pending,35292,Pending
962,647,2025-10-25,Delivered,6932,Refunded
963,768,2026-05-12,Shipped,46523,Paid
964,241,2024-11-15,Delivered,41959,Refunded
965,749,2024-08-07,Delivered,39387,Paid
966,290,2026-02-11,Delivered,1817,Failed
967,240,2025-07-19,Pending,21038,Refunded
968,31,2024-08-26,Shipped,37891,Paid
969,810,2024-12-09,Returned,40468,Paid
970,446,2025-10-16,Delivered,11079,Paid
971,311,2024-08-05,Returned,8157,Refunded
972,382,2026-01-16,Shipped,38915,Paid
973,374,2025-10-19,Cancelled,8147,Refunded
974,511,2025-11-02,Shipped,28437,Paid
975,710,2025-04-26,Pending,17528,Pending
976,765,2024-10-06,Confirmed,38355,Paid
977,159,2025-06-21,Delivered,46444,Refunded
978,885,2024-12-23,Confirmed,1385,Paid
979,678,2026-01-06,Cancelled,45382,Paid
980,944,2025-02-03,Pending,39590,Pending
981,927,2026-04-28,Delivered,20161,Pending
982,458,2025-07-11,Returned,48633,Pending
983,286,2025-03-05,Returned,10889,Refunded
984,807,2026-02-04,Cancelled,6570,Failed
985,993,2025-03-20,Cancelled,31366,Paid
986,985,2025-12-25,Confirmed,46724,Failed
987,484,2025-09-09,Confirmed,16448,Pending
988,661,2025-04-26,Pending,16490,Failed
989,472,2025-01-29,Pending,4664,Failed
990,688,2024-12-25,Shipped,8805,Failed
991,630,2025-08-17,Confirmed,5147,Paid
992,865,2025-11-10,Confirmed,49431,Paid
993,464,2024-10-05,Shipped,44394,Refunded
994,706,2025-02-21,Delivered,17314,Failed
995,266,2026-03-24,Shipped,13792,Pending
996,951,2026-01-23,Cancelled,36191,Paid
997,795,2026-03-04,Pending,22057,Pending
998,903,2026-03-03,Returned,12065,Refunded
999,11,2025-10-29,Cancelled,40153,Refunded
1000,244,2026-02-11,Shipped,10180,Paid
1001,419,2025-01-30,Returned,26263,Paid
1002,621,2025-01-18,Shipped,21057,Pending
1003,971,2025-06-11,Pending,38679,Paid
1004,882,2025-09-29,Shipped,46365,Paid
1005,827,2025-11-05,Returned,42281,Paid
1006,491,2025-10-14,Pending,24363,Pending
1007,866,2024-12-30,Pending,5011,Refunded
1008,888,2025-01-03,Returned,20956,Paid
1009,892,2026-07-10,Shipped,32699,Failed
1010,553,2025-07-16,Cancelled,39541,Failed
1011,855,2026-06-21,Pending,10560,Failed
1012,343,2025-09-17,Cancelled,44809,Failed
1013,164,2026-02-04,Cancelled,46963,Failed
1014,26,2024-08-08,Confirmed,34404,Refunded
1015,480,2026-05-11,Shipped,47389,Paid
1016,729,2025-01-21,Returned,6636,Pending
1017,877,2024-10-03,Confirmed,16274,Failed
1018,154,2026-01-07,Returned,42350,Refunded
1019,742,2025-10-26,Shipped,18870,Paid
1020,454,2026-05-25,Delivered,33575,Paid
1021,811,2025-07-21,Returned,15288,Failed
1022,41,2024-08-21,Returned,33651,Paid
1023,942,2025-10-24,Shipped,33301,Refunded
1024,569,2026-04-08,Pending,36747,Paid
1025,543,2025-11-15,Confirmed,42446,Paid
1026,441,2025-09-10,Pending,6407,Paid
1027,500,2024-11-19,Delivered,17940,Refunded
1028,847,2025-08-30,Pending,36617,Pending
1029,104,2025-01-11,Delivered,48432,Failed
1030,227,2026-02-26,Returned,17576,Paid
1031,953,2025-04-26,Confirmed,39998,Failed
1032,209,2025-12-04,Pending,38480,Refunded
1033,29,2026-02-26,Delivered,44161,Pending
1034,610,2026-03-14,Pending,11826,Failed
1035,232,2025-03-07,Shipped,21753,Failed
1036,852,2025-11-10,Returned,34362,Pending
1037,185,2025-11-03,Confirmed,1821,Paid
1038,282,2024-09-05,Pending,33763,Pending
1039,887,2026-04-14,Cancelled,27932,Pending
1040,260,2026-06-13,Confirmed,17943,Failed
1041,493,2025-12-02,Shipped,16583,Paid
1042,448,2025-03-18,Returned,7083,Paid
1043,132,2026-02-11,Cancelled,11752,Paid
1044,545,2026-02-07,Cancelled,42973,Paid
1045,19,2025-02-26,Cancelled,44495,Refunded
1046,421,2025-03-29,Confirmed,36227,Paid
1047,429,2026-04-05,Shipped,18947,Paid
1048,70,2025-11-29,Returned,28741,Refunded
1049,178,2025-10-21,Cancelled,49941,Refunded
1050,695,2025-07-20,Shipped,3488,Pending
1051,197,2026-06-28,Shipped,1375,Failed
1052,295,2026-01-07,Shipped,33363,Refunded
1053,865,2025-12-04,Cancelled,16355,Failed
1054,321,2026-04-08,Returned,9483,Failed
1055,831,2025-11-17,Delivered,19031,Paid
1056,877,2024-12-30,Delivered,14815,Refunded
1057,605,2025-07-29,Returned,48282,Pending
1058,116,2024-12-21,Shipped,37465,Paid
1059,789,2025-04-08,Returned,40537,Failed
1060,775,2025-10-02,Delivered,47919,Paid
1061,158,2024-12-26,Returned,37294,Paid
1062,134,2026-07-01,Delivered,42182,Pending
1063,994,2024-10-05,Shipped,5037,Refunded
1064,333,2026-04-20,Confirmed,49131,Pending
1065,379,2026-03-31,Returned,34256,Refunded
1066,381,2024-10-17,Shipped,914,Pending
1067,222,2025-02-10,Returned,27994,Pending
1068,466,2026-05-23,Pending,22391,Paid
1069,536,2025-06-01,Delivered,7005,Failed
1070,473,2024-11-26,Delivered,8768,Refunded
